"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"262",5.3746968730072,"+",NA,NA,NA,NA,NA,NA,-0.0932934156612445,NA,-0.0431390124393141,7,-3633.44622040754,7281.08099300364,192.573605138557,2.91476452536809e-43
"263",5.37572919635235,"+",0.00607154451510114,NA,NA,NA,NA,NA,-0.0924675239576304,NA,NA,7,-3633.47712900413,7281.1428101968,192.635422331719,2.82605130755992e-43
"264",5.34441567686551,"+",0.0312095855672831,NA,NA,0.124347349795624,NA,NA,NA,-0.0294879899177067,NA,8,-3632.53553817077,7281.31390939381,192.806521528723,2.59433660693725e-43
"265",5.34883651795016,"+",NA,NA,NA,NA,-0.0821377291574131,NA,-0.0936035446104661,-0.0768265043608416,NA,8,-3632.5519355904,7281.34670423308,192.839316367998,2.55214305896573e-43
"266",5.33502765307471,"+",NA,NA,NA,0.126556295229057,NA,NA,NA,-0.022532190174384,-0.00551842858265181,8,-3632.56782416465,7281.37848138158,192.871093516494,2.51191358528474e-43
"267",5.34570871710856,"+",0.0213450551733947,NA,NA,0.133659055378367,NA,NA,NA,NA,-0.0116982321163029,8,-3632.58227567737,7281.40738440702,192.899996541936,2.47587367697995e-43
"268",5.37654663214006,"+",NA,NA,NA,NA,-0.103698541272047,NA,NA,NA,-0.0749985542530157,7,-3633.61867783058,7281.4259078497,192.918519984622,2.45304868741002e-43
"269",5.38866274568505,"+",0.0508036115791059,NA,NA,NA,-0.103458297707418,NA,NA,NA,NA,7,-3633.6230258572,7281.43460390296,192.927216037872,2.4424059206874e-43
"270",5.37895178207142,"+",0.053291140039248,NA,NA,NA,NA,NA,NA,-0.0881062888394041,NA,7,-3633.75546105571,7281.69947429998,193.192086434897,2.13944914720431e-43
"271",5.32921622643751,"+",0.0178898408634527,NA,NA,0.122501295518862,NA,NA,-0.0919945680306659,-0.0337736975560146,NA,9,-3631.74305081698,7281.79015568801,193.282767822923,2.04461129173582e-43
"272",5.32357583268463,"+",NA,NA,NA,0.123508716063936,NA,NA,-0.0929873902518822,-0.029750980148366,-0.00974538649868875,9,-3631.75238669128,7281.80882743661,193.301439571524,2.0256118837623e-43
"273",5.3649909784674,"+",NA,NA,NA,NA,NA,NA,NA,-0.0768506512901967,-0.0250316288855313,7,-3633.84441440546,7281.87738099946,193.36999313438,1.95735689128247e-43
"274",5.33079861515714,"+",0.0069263406518202,NA,NA,0.133170052350343,NA,NA,-0.0910609913997357,NA,-0.013391559430925,9,-3631.80401152576,7281.91207710558,193.404689240494,1.92369340233895e-43
"275",5.36717200508579,"+",NA,NA,NA,NA,-0.0986027446732302,NA,-0.0901477023293815,NA,-0.0770929596666088,8,-3632.86071856199,7281.96427017626,193.456882311179,1.87414105396666e-43
"276",5.34973448322917,"+",0.0605176976663336,NA,NA,0.132909403389468,-0.116418481328377,NA,NA,NA,-0.0584910079363552,9,-3631.83562521702,7281.9753044881,193.467916623016,1.86382959667274e-43
"277",5.34590583416757,"+",0.0616860676811129,NA,NA,0.127634304318121,-0.107883636935813,NA,NA,-0.0244670143293926,NA,9,-3631.8555135581,7282.01508117026,193.507693305174,1.82712730160194e-43
"278",5.37590763720514,"+",0.0357589216606127,NA,NA,NA,-0.0958705934205243,NA,-0.0871391449341591,NA,NA,8,-3632.92069012173,7282.08421329574,193.576825430657,1.76504977332224e-43
"279",5.36422653557403,"+",0.0390330559489596,NA,NA,NA,NA,NA,-0.0948482358611516,-0.091636133284096,NA,8,-3632.9218237233,7282.08648049888,193.579092633798,1.76305004378965e-43
"280",5.35341148978844,"+",NA,NA,NA,NA,NA,NA,-0.0972935393524843,-0.0832201617203581,-0.0294826185963829,8,-3632.96099011818,7282.16481328863,193.657425423546,1.69533251176474e-43
"281",5.32915715982531,"+",NA,NA,NA,0.130459561712992,-0.103109276235526,NA,NA,-0.0102159487506824,-0.0420547145646625,9,-3631.95188670593,7282.20782746592,193.700439600832,1.65926014143087e-43
"282",5.37949849842908,"+",0.0818549780809888,NA,NA,NA,-0.100702888771291,NA,NA,-0.0849569159346936,NA,8,-3633.14463572252,7282.53210449731,194.024716632225,1.4109077469191e-43
"283",5.39188003244486,"+",0.0249328472100404,NA,NA,NA,NA,NA,NA,NA,-0.0441393877090058,7,-3634.23830493197,7282.6651620525,194.157774187413,1.32009606675173e-43
"284",5.33533926224512,"+",0.045472180208414,NA,NA,0.13264394354395,-0.108971491096888,NA,-0.0856453851285563,NA,-0.0573388542144338,10,-3631.15073729845,7282.67372501992,194.166337154832,1.31445617910562e-43
"285",5.33152769863633,"+",0.0479144700388292,NA,NA,0.125854916527664,-0.100201925947105,NA,-0.086561481179886,-0.0287232680460913,NA,10,-3631.15665872599,7282.68556787499,194.178180009907,1.30669572125983e-43
"286",5.31785815842464,"+",NA,NA,NA,0.127504189353131,-0.0972387996864008,NA,-0.0894197545389989,-0.017663216340761,-0.0441104362520547,10,-3631.20070557867,7282.77366158036,194.266273715277,1.25038905621579e-43
"287",5.36038861762907,"+",NA,NA,NA,NA,-0.0950435133575432,NA,NA,-0.0666984144219994,-0.0600180823009906,8,-3633.31149480031,7282.8658226529,194.358434787819,1.19407784730059e-43
"288",5.36554307510634,"+",0.0670315899692948,NA,NA,NA,-0.0927353771082456,NA,-0.0895920542263665,-0.0885082394446905,NA,9,-3632.40403503445,7283.11212412296,194.604736257877,1.05572050458179e-43
"289",5.37808250760291,"+",0.0103629823433157,NA,NA,NA,NA,NA,-0.0926480202132169,NA,-0.0450722615749269,8,-3633.4423000204,7283.12743309307,194.620045227988,1.04767035692938e-43
"290",5.39544805250482,"+",0.0644827950422171,NA,NA,NA,-0.116692742590512,NA,NA,NA,-0.0916909405363099,8,-3633.47609986995,7283.19503279218,194.687644927099,1.01285101555603e-43
"291",5.34877782857697,"+",NA,NA,NA,NA,-0.08889580344956,NA,-0.0939583226040743,-0.0734368090449635,-0.0620481375120076,9,-3632.49119104854,7283.28643615113,194.779048286046,9.67603834337502e-44
"292",5.34467812563724,"+",0.031970305933459,NA,NA,0.123963255111059,NA,NA,NA,-0.0293783050780463,-0.0105769504604663,9,-3632.53392001875,7283.37189409156,194.86450622648,9.2712997977256e-44
"293",5.38012353649323,"+",0.0556780393432426,NA,NA,NA,NA,NA,NA,-0.08705685991274,-0.0333600554953377,8,-3633.73846378072,7283.71976061372,195.212372748636,7.79116441385161e-44
"294",5.3294395109698,"+",0.0187867164005382,NA,NA,0.122026035092656,NA,NA,-0.0920550113686178,-0.0336907422419985,-0.0126660169094886,10,-3631.74070170115,7283.85365382532,195.346265960236,7.28664862704886e-44
"295",5.38208416313678,"+",0.0492203722445114,NA,NA,NA,-0.108924315432091,NA,-0.0869427404929238,NA,-0.0895592239400696,9,-3632.778933126,7283.86192030605,195.354532440964,7.25659331253017e-44
"296",5.34868163961882,"+",0.0682742116792625,NA,NA,0.125397937162756,-0.114956720740403,NA,NA,-0.0231095684624461,-0.0570457098154886,10,-3631.80593803004,7283.9841264831,195.476738618011,6.82646786326501e-44
"297",5.36516701301772,"+",0.0415211320479751,NA,NA,NA,NA,NA,-0.0950446834583317,-0.090647188349262,-0.0354646964354212,9,-3632.90237184782,7284.1087977497,195.601409884614,6.41392723303407e-44
"298",5.38379785300842,"+",0.090982175831905,NA,NA,NA,-0.111183931931608,NA,NA,-0.0813285909131663,-0.0793208414219786,9,-3633.04449845659,7284.39305096723,195.885663102149,5.56415508951941e-44
"299",5.33387349320818,"+",0.0544402603813834,NA,NA,0.123650000177921,-0.107175004935807,NA,-0.0865410815645823,-0.0276077469442621,-0.0559977890929046,11,-3631.10857462822,7284.66460688356,196.157219018479,4.8577102710746e-44
"300",5.36909809648744,"+",0.0760581217028608,NA,NA,NA,-0.103057427948895,NA,-0.0895310732344233,-0.0852425115608471,-0.077980253401116,10,-3632.30661854875,7284.98548752051,196.478099655425,4.13764535324556e-44
