"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"62",-2.58429825420746,"+",2.377276798572,-0.243605272628311,0.355838809689419,NA,-0.664549407550823,NA,-0.0955722011413402,NA,0.100684759909285,9,-326.421544962275,671.147143978605,3.81492372925459,0.0051093309484509
"63",-2.5706273952874,"+",1.85640986723221,NA,NA,NA,-0.861163159057429,0.0945502309407928,NA,0.163589500239069,NA,7,-328.482915007771,671.154382204094,3.82216195474336,0.00509087312432002
"64",-2.57149528482164,"+",2.01449263821651,NA,0.346969333656918,-0.0524647016036468,-0.61977528134918,NA,NA,NA,0.0675336008700202,8,-327.472140467371,671.187113987019,3.85489373766927,0.00500823451904004
"65",-2.50728811935175,"+",2.03973605625337,NA,0.439452991593044,-0.0180940976244077,NA,NA,NA,NA,0.151517117956993,7,-328.511051554295,671.210655297142,3.87843504779164,0.0049496299020461
"66",-2.5939854320723,"+",2.38579967026609,-0.256714672890351,0.325208779836045,-0.0655720341106865,-0.745039200096423,0.0880352992012745,NA,NA,NA,9,-326.468881241254,671.241816536561,3.90959628721123,0.00487310926826435
"67",-2.53653405298711,"+",2.06037085804814,NA,0.413906872183948,-0.0153715642675411,NA,NA,-0.084905421382026,NA,NA,7,-328.531503467345,671.251559123241,3.91933887389109,0.00484942864799242
"68",-2.57308507861942,"+",2.18062898682587,-0.234458126122849,NA,NA,-0.93709478398479,NA,-0.107807179136096,0.174136012467191,NA,8,-327.518162803082,671.279158658441,3.94693840909133,0.00478296729000694
"69",-2.57609384974451,"+",1.95551404246842,NA,NA,NA,-0.895370515739719,0.104664540900262,-0.125800325009047,NA,NA,7,-328.563935310708,671.316422809968,3.98420256061797,0.00469467576251755
"70",-2.57623957318852,"+",2.39368998624737,-0.258099975915436,0.354524415226782,NA,-0.649406911412158,0.0863110002598189,NA,NA,0.0926014075351639,9,-326.513662264218,671.331378582489,3.99915833313901,0.00465970044484048
"71",-2.51488915964769,"+",2.39389057895518,-0.241989283866006,0.446663981582921,NA,NA,NA,-0.0741342878170708,NA,0.187256686921886,8,-327.583119388643,671.409071829563,4.07685158021332,0.00448215761199821
