"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"2858","Shearwater sp.",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2859","Tern sp.",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2860","UNBI",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2861","WODU",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2862","WWSC",2021-10-18,"","","","","",15,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2863","ABDU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2864","AMWI",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2865","BLGU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2866","BLKI",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2867","BLSC",2021-10-19,"","","","","",8,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2868","BLSK",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2869","BOGU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2870","BRAN",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2871","BUFF",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2872","CANG",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2873","CATE",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2874","CO sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2875","COEI",2021-10-19,"","","","","",79,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2876","COGO",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2877","COLO",2021-10-19,"","","","","",5,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2878","COMU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2879","COTE",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2880","Calidris sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2881","DCCO",2021-10-19,"","","","","",102,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2882","Duck sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2883","GBHE",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2884","GRCO",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2885","GREG",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2886","GRSC",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2887","GWTE",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2888","Great Shearwater",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2889","HADU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2890","HOGR",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2891","Jaeger sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2892","LAGU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2893","LO sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2894","LTDU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2895","Large alcid sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2896","MALL",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2897","MALL/ABDU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2898","NOGA",2021-10-19,"","","","","",120,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2899","NOPI",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2900","PAJA",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2901","POJA",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2902","RAZO",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2903","RBGU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2904","RBME",2021-10-19,"","","","","",5,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2905","RNGR",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2906","RNPH",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2907","RTLO",2021-10-19,"","","","","",1,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2908","SC sp.",2021-10-19,"","","","","",6,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2909","SUSC",2021-10-19,"","","","","",14,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2910","Scaup sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2911","Shearwater sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2912","Tern sp.",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2913","UNBI",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2914","WODU",2021-10-19,"","","","","",0,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2915","WWSC",2021-10-19,"","","","","",11,120,"6:40 - 8:40","","","RZK","WNW 21-30","","","unlimitied"
"2916","ABDU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2917","AMWI",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2918","BLGU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2919","BLKI",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2920","BLSC",2021-10-20,"","","","","",52,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2921","BLSK",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2922","BOGU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2923","BRAN",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2924","BUFF",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2925","CANG",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2926","CATE",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2927","CO sp.",2021-10-20,"","","","","",2,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2928","COEI",2021-10-20,"","","","","",72,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2929","COGO",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2930","COLO",2021-10-20,"","","","","",21,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2931","COMU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2932","COTE",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2933","Calidris sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2934","DCCO",2021-10-20,"","","","","",56,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2935","Duck sp.",2021-10-20,"","","","","",135,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2936","GBHE",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2937","GRCO",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2938","GREG",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2939","GRSC",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2940","GWTE",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2941","Great Shearwater",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2942","HADU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2943","HOGR",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2944","Jaeger sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2945","LAGU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2946","LO sp.",2021-10-20,"","","","","",4,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2947","LTDU",2021-10-20,"","","","","",1,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2948","Large alcid sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2949","MALL",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2950","MALL/ABDU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2951","NOGA",2021-10-20,"","","","","",63,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2952","NOPI",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2953","PAJA",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2954","POJA",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2955","RAZO",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2956","RBGU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2957","RBME",2021-10-20,"","","","","",8,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2958","RNGR",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2959","RNPH",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2960","RTLO",2021-10-20,"","","","","",4,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2961","SC sp.",2021-10-20,"","","","","",69,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2962","SUSC",2021-10-20,"","","","","",12,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2963","Scaup sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2964","Shearwater sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2965","Tern sp.",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2966","UNBI",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2967","WODU",2021-10-20,"","","","","",0,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2968","WWSC",2021-10-20,"","","","","",30,180,"6:30-9:30","","","RZK","WNW 10-20, NW 5-10","","","3-5 miles"
"2969","ABDU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2970","AMWI",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2971","BLGU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2972","BLKI",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2973","BLSC",2021-10-21,"","","","","",36,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2974","BLSK",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2975","BOGU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2976","BRAN",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2977","BUFF",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2978","CANG",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2979","CATE",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2980","CO sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2981","COEI",2021-10-21,"","","","","",281,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2982","COGO",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2983","COLO",2021-10-21,"","","","","",5,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2984","COMU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2985","COTE",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2986","Calidris sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2987","DCCO",2021-10-21,"","","","","",305,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2988","Duck sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2989","GBHE",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2990","GRCO",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2991","GREG",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2992","GRSC",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2993","GWTE",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2994","Great Shearwater",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2995","HADU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2996","HOGR",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2997","Jaeger sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2998","LAGU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"2999","LO sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3000","LTDU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3001","Large alcid sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3002","MALL",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3003","MALL/ABDU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3004","NOGA",2021-10-21,"","","","","",96,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3005","NOPI",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3006","PAJA",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3007","POJA",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3008","RAZO",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3009","RBGU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3010","RBME",2021-10-21,"","","","","",23,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3011","RNGR",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3012","RNPH",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3013","RTLO",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3014","SC sp.",2021-10-21,"","","","","",58,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3015","SUSC",2021-10-21,"","","","","",94,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3016","Scaup sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3017","Shearwater sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3018","Tern sp.",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3019","UNBI",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3020","WODU",2021-10-21,"","","","","",0,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3021","WWSC",2021-10-21,"","","","","",31,120,"6:40-7:40,  8:30-9:30","","","RZK","SSE-SE 5-11","","","unlimited"
"3022","ABDU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3023","AMWI",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3024","BLGU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3025","BLKI",2021-10-22,"","","","","",1,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3026","BLSC",2021-10-22,"","","","","",7,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3027","BLSK",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3028","BOGU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3029","BRAN",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3030","BUFF",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3031","CANG",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3032","CATE",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3033","CO sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3034","COEI",2021-10-22,"","","","","",210,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3035","COGO",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3036","COLO",2021-10-22,"","","","","",9,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3037","COMU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3038","COTE",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3039","Calidris sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3040","DCCO",2021-10-22,"","","","","",49,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3041","Duck sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3042","GBHE",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3043","GRCO",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3044","GREG",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3045","GRSC",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3046","GWTE",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3047","Great Shearwater",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3048","HADU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3049","HOGR",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3050","Jaeger sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3051","LAGU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3052","LO sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3053","LTDU",2021-10-22,"","","","","",1,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3054","Large alcid sp.",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3055","MALL",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3056","MALL/ABDU",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3057","NOGA",2021-10-22,"","","","","",163,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3058","NOPI",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3059","PAJA",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
"3060","POJA",2021-10-22,"","","","","",0,120,"6:30-8:30","","","STB","S 10-15","","","3 miles"
