"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"SSHA",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"SUSC",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"SUSC/BLSC",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"Scoter Sp.",2015-11-18,8,135,"6:45-9:00","SB",NA,NA
"WWSC",2015-11-18,8,135,"6:45-9:00","SB",NA,NA
"ABDU",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"BAEA",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"BLKI",2015-11-19,3,130,"6:50-9:00","SB",NA,NA
"BLSC",2015-11-19,3,130,"6:50-9:00","SB",NA,NA
"BOGU",2015-11-19,1,130,"6:50-9:00","SB",NA,NA
"Bird sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"CANG",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"CATE",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"COEI",2015-11-19,86,130,"6:50-9:00","SB",NA,NA
"COGO",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"COLO",2015-11-19,9,130,"6:50-9:00","SB",NA,NA
"Calidris sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"Cormorant sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"DCCO",2015-11-19,2,130,"6:50-9:00","SB",NA,NA
"Duck sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"Falcon sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"GRCO",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"GRSC",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"HADU",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"HOGR",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"HOME",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"ICGU/GLGU",2015-11-19,177,130,"6:50-9:00","SB",NA,NA
"Jaeger sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"LAGU",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"LESC",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"LTDU",2015-11-19,21,130,"6:50-9:00","SB",NA,NA
"Large alcid sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"Loon sp.",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"MAKE",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"MALL",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"MERL",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"NOGA",2015-11-19,10,130,"6:50-9:00","SB",NA,NA
"NOHA",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"OSPR",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"PAJA",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"PEFA",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"RAZO",2015-11-19,6,130,"6:50-9:00","SB",NA,NA
"RBGU",2015-11-19,2,130,"6:50-9:00","SB",NA,NA
"RBME",2015-11-19,1,130,"6:50-9:00","SB",NA,NA
"RNGR",2015-11-19,2,130,"6:50-9:00","SB",NA,NA
"RTLO",2015-11-19,11,130,"6:50-9:00","SB",NA,NA
"SNBU",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"SSHA",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"SUSC",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"SUSC/BLSC",2015-11-19,0,130,"6:50-9:00","SB",NA,NA
"Scoter Sp.",2015-11-19,8,130,"6:50-9:00","SB",NA,NA
"WWSC",2015-11-19,12,130,"6:50-9:00","SB",NA,NA
